exercise,label,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
side_stretch,correct,0.42990994453430176,0.09723891317844391,-0.606298565864563,0.9201010465621948,0.449069082736969,0.041838858276605606,-0.5711697340011597,0.8813371062278748,0.4636998176574707,0.039010051637887955,-0.5711876153945923,0.8963351845741272,0.47718557715415955,0.036432333290576935,-0.5711730122566223,0.8872656226158142,0.4039181172847748,0.04795384407043457,-0.586083173751831,0.8934526443481445,0.38877493143081665,0.05064752325415611,-0.585746705532074,0.9075250625610352,0.37419766187667847,0.0528843030333519,-0.5857677459716797,0.900614321231842,0.48806533217430115,0.03852001950144768,-0.268821120262146,0.9040853977203369,0.3549296259880066,0.06412849575281143,-0.329486221075058,0.92451012134552,0.4540887773036957,0.14702825248241425,-0.4891394078731537,0.9594130516052246,0.40494903922080994,0.1552727371454239,-0.5049117207527161,0.9656618237495422,0.5900817513465881,0.32151472568511963,-0.0015973368426784873,0.9904507398605347,0.28025007247924805,0.3663618862628937,-0.3168506920337677,0.9966672658920288,0.6517931222915649,0.6796869039535522,0.22654199600219727,0.6157698631286621,0.2619795799255371,0.7707048058509827,-0.3276483118534088,0.7821066379547119,0.7144573926925659,0.9695671200752258,0.06599438190460205,0.311663955450058,0.35486969351768494,1.0660579204559326,-0.596397876739502,0.4020429253578186,0.7344900369644165,1.0534716844558716,-0.008483695797622204,0.2883519232273102,0.3354145884513855,1.1678823232650757,-0.6816675662994385,0.3605567514896393,0.7252060770988464,1.0594931840896606,-0.10268185287714005,0.31999778747558594,0.38965943455696106,1.1282837390899658,-0.7387639284133911,0.38801202178001404,0.6983771324157715,1.0227524042129517,0.014608641155064106,0.32718807458877563,0.40298494696617126,1.083780288696289,-0.6258471012115479,0.39295095205307007,0.5755652785301208,0.9922400712966919,0.071589894592762,0.4722418189048767,0.39959201216697693,1.0100587606430054,-0.06868768483400345,0.5315806865692139,0.6030439138412476,1.6390212774276733,0.03658086434006691,0.1550348401069641,0.38813289999961853,1.6736505031585693,-0.07315103709697723,0.19586792588233948,0.6377085447311401,2.212209939956665,0.3743986189365387,0.058889348059892654,0.4280678331851959,2.2437596321105957,0.04587201774120331,0.09323093295097351,0.642525315284729,2.282644033432007,0.38666659593582153,0.06587617844343185,0.41825467348098755,2.3122470378875732,0.05163858085870743,0.10853823274374008,0.6552316546440125,2.3862149715423584,0.0013848872622475028,0.044054996222257614,0.4910256862640381,2.4124302864074707,-0.44898056983947754,0.07454628497362137
side_stretch,correct,0.497142493724823,0.2132219821214676,-0.48543721437454224,0.9528148770332336,0.5110912919044495,0.17055119574069977,-0.45148009061813354,0.9299217462539673,0.5223474502563477,0.17022055387496948,-0.4511917233467102,0.938777506351471,0.5318315029144287,0.17047469317913055,-0.4514792859554291,0.9334217309951782,0.4773622155189514,0.1753396987915039,-0.45185285806655884,0.9370771050453186,0.46303409337997437,0.1782531440258026,-0.4512123465538025,0.9453873634338379,0.4490486681461334,0.18130876123905182,-0.4508882164955139,0.9413068294525146,0.5484427213668823,0.19144105911254883,-0.1927262842655182,0.9433515667915344,0.43045368790626526,0.20683830976486206,-0.17894580960273743,0.9554190039634705,0.5210075974464417,0.26117604970932007,-0.39033979177474976,0.976028561592102,0.47974953055381775,0.2647857367992401,-0.38579216599464417,0.9797198176383972,0.6596547961235046,0.43928924202919006,-0.02807639166712761,0.9943059682846069,0.3661733865737915,0.46340444684028625,-0.14061443507671356,0.9980062246322632,0.7081333994865417,0.7696101665496826,0.05120095610618591,0.7458975911140442,0.306218683719635,0.7869598865509033,-0.09325350821018219,0.8526567816734314,0.733054518699646,1.0409735441207886,-0.04647446051239967,0.36295533180236816,0.25824880599975586,1.1118048429489136,-0.32703378796577454,0.5322983860969543,0.7500213980674744,1.1449511051177979,-0.11081890761852264,0.3614736795425415,0.2216833382844925,1.1985912322998047,-0.398546040058136,0.5097243189811707,0.7330462336540222,1.1582603454589844,-0.18333567678928375,0.40930452942848206,0.2524835467338562,1.1825120449066162,-0.4707176089286804,0.5480185747146606,0.7106710076332092,1.0762680768966675,-0.0870964303612709,0.42738571763038635,0.25236958265304565,1.1400996446609497,-0.36983054876327515,0.5601321458816528,0.5998126268386841,1.033068299293518,0.023367898538708687,0.3603438436985016,0.4222880005836487,1.023181676864624,-0.02056724578142166,0.38877880573272705,0.5780224800109863,1.6587671041488647,-0.032303713262081146,0.09473133087158203,0.3709048926830292,1.6537131071090698,-0.019793439656496048,0.11770709604024887,0.57724529504776,2.22208833694458,0.2566463351249695,0.0349058173596859,0.38447025418281555,2.1971969604492188,0.1146807074546814,0.05512136593461037,0.5812978744506836,2.279437303543091,0.2656610608100891,0.03905460983514786,0.38370630145072937,2.2617833614349365,0.11687357723712921,0.06418029218912125,0.5421241521835327,2.3846535682678223,-0.14355383813381195,0.026232179254293442,0.4026327133178711,2.357628107070923,-0.3902718424797058,0.044189080595970154
side_stretch,correct,0.5948135852813721,0.2828526794910431,-0.44296175241470337,0.9721143841743469,0.6050792932510376,0.2471400946378708,-0.4070928692817688,0.9585773348808289,0.6168628334999084,0.24645651876926422,-0.40709275007247925,0.9638073444366455,0.6280735731124878,0.24613513052463531,-0.4071080684661865,0.9606406688690186,0.5744584798812866,0.25289976596832275,-0.4066697955131531,0.9628067016601562,0.561514675617218,0.25554123520851135,-0.4060908854007721,0.9677171111106873,0.550041913986206,0.2579205632209778,-0.40609240531921387,0.9653068780899048,0.6402334570884705,0.2671113610267639,-0.156194806098938,0.9664987325668335,0.5326966047286987,0.2827463448047638,-0.14321765303611755,0.9736427664756775,0.6170134544372559,0.3258926570415497,-0.35077935457229614,0.9858201146125793,0.5797276496887207,0.3272508978843689,-0.3472798466682434,0.9880028963088989,0.7401730418205261,0.5032522082328796,-0.03812529891729355,0.9964156150817871,0.4627498686313629,0.4968456029891968,-0.08731837570667267,0.998677670955658,0.7790248990058899,0.8069543838500977,-0.009975675493478775,0.8015003800392151,0.37698930501937866,0.7916213274002075,-0.047679219394922256,0.8783634901046753,0.7863216996192932,1.0591576099395752,-0.1370115876197815,0.3977310061454773,0.3039126396179199,1.0437517166137695,-0.26367947459220886,0.5706068873405457,0.8116589784622192,1.1460407972335815,-0.20728664100170135,0.39731326699256897,0.27234792709350586,1.1254576444625854,-0.3298361003398895,0.5476112961769104,0.7661415934562683,1.1400718688964844,-0.2758552134037018,0.45773473381996155,0.30568727850914,1.1337440013885498,-0.38800567388534546,0.5995966196060181,0.753265380859375,1.114483118057251,-0.17777259647846222,0.47150900959968567,0.32535895705223083,1.0894700288772583,-0.29942771792411804,0.6112360954284668,0.6582573652267456,1.0362393856048584,0.004380397964268923,0.2979748845100403,0.4928800165653229,1.0198134183883667,-0.0023219906724989414,0.3103352189064026,0.6291162371635437,1.6178950071334839,-0.0944151058793068,0.06382415443658829,0.4475885033607483,1.5805344581604004,-0.05446700379252434,0.07678007334470749,0.6189984083175659,2.1147964000701904,0.1529952883720398,0.021495509892702103,0.4389098286628723,2.1151225566864014,0.024203632026910782,0.03382526710629463,0.6224839091300964,2.1789517402648926,0.15915682911872864,0.023798743262887,0.4357191026210785,2.1799376010894775,0.020966939628124237,0.03894220292568207,0.5803977251052856,2.269528865814209,-0.23514635860919952,0.01652051880955696,0.4480213522911072,2.2579331398010254,-0.4427054524421692,0.02772207371890545
side_stretch,correct,0.620179295539856,0.2907730042934418,-0.41914838552474976,0.9816926121711731,0.6330591440200806,0.25628694891929626,-0.3813592195510864,0.9728052616119385,0.6406832933425903,0.25561991333961487,-0.38137367367744446,0.9762359857559204,0.6499772667884827,0.2556067109107971,-0.38165274262428284,0.9741601347923279,0.6019238829612732,0.26065686345100403,-0.3845684826374054,0.9755828380584717,0.5907756686210632,0.26296356320381165,-0.38425225019454956,0.9788045883178711,0.5782096982002258,0.2648935317993164,-0.3842755854129791,0.9772248268127441,0.6622737050056458,0.27709558606147766,-0.13638603687286377,0.9779970049858093,0.5619863271713257,0.2862524688243866,-0.1395416110754013,0.982693612575531,0.6378290057182312,0.3300771117210388,-0.3299769461154938,0.9906841516494751,0.5996102094650269,0.3335219621658325,-0.33102947473526,0.992118775844574,0.7575638890266418,0.5198467969894409,-0.0158284530043602,0.9975493550300598,0.4837373197078705,0.5025738477706909,-0.08532220125198364,0.9990639090538025,0.7906658053398132,0.8369340300559998,0.02229556441307068,0.8258901238441467,0.4090080261230469,0.7722319960594177,-0.05252848193049431,0.8824727535247803,0.7895209193229675,1.0479437112808228,-0.13894972205162048,0.3577422797679901,0.3481852412223816,1.0102860927581787,-0.27848637104034424,0.542070209980011,0.79243403673172,1.1256722211837769,-0.2052398920059204,0.3640424311161041,0.3249618709087372,1.0835011005401611,-0.3447034955024719,0.5259300470352173,0.7680642604827881,1.1266863346099854,-0.26569846272468567,0.42904776334762573,0.3484671413898468,1.087151050567627,-0.4029853343963623,0.5852978229522705,0.7581788301467896,1.1020896434783936,-0.1756483018398285,0.4411812424659729,0.3622855544090271,1.057167410850525,-0.31364721059799194,0.5979588627815247,0.682803750038147,1.0303003787994385,0.010791903361678123,0.24712327122688293,0.5115340948104858,1.003062129020691,-0.008604410104453564,0.25092944502830505,0.6487234234809875,1.5700466632843018,-0.04297453910112381,0.04521515965461731,0.46678978204727173,1.5421029329299927,-0.04456310346722603,0.053027886897325516,0.6400607824325562,2.0570151805877686,0.195648193359375,0.014315697364509106,0.4617229998111725,2.0337119102478027,0.0435778945684433,0.022401737049221992,0.6404491662979126,2.1158576011657715,0.2025846242904663,0.015872182324528694,0.4574529528617859,2.0954461097717285,0.04235692694783211,0.025769606232643127,0.6098822355270386,2.196938991546631,-0.15152716636657715,0.011158373206853867,0.48029834032058716,2.168121337890625,-0.37360522150993347,0.018576359376311302
side_stretch,correct,0.6019827127456665,0.3190731108188629,-0.32141217589378357,0.9891771674156189,0.6181806325912476,0.29246827960014343,-0.28177356719970703,0.9839224815368652,0.6274025440216064,0.2931326925754547,-0.28199905157089233,0.9859490394592285,0.6376713514328003,0.29433149099349976,-0.2820401191711426,0.9847250580787659,0.5884922742843628,0.29445746541023254,-0.27973467111587524,0.9855654835700989,0.5797292590141296,0.2964458465576172,-0.2792043685913086,0.987468421459198,0.5704053640365601,0.29804208874702454,-0.2794293761253357,0.9865366220474243,0.6501272916793823,0.31510356068611145,-0.05954498052597046,0.9869837760925293,0.5590693354606628,0.31805098056793213,-0.03666577488183975,0.9897654056549072,0.6214432120323181,0.355533242225647,-0.24457654356956482,0.9944859743118286,0.5828373432159424,0.3563091456890106,-0.2383793592453003,0.9953344464302063,0.725745677947998,0.538183867931366,0.03310307115316391,0.9984829425811768,0.48122477531433105,0.5330172181129456,-0.03575979918241501,0.9993885159492493,0.7683290243148804,0.831753134727478,0.11711766570806503,0.8601111769676208,0.4256931245326996,0.8010858297348022,-0.025971252471208572,0.8911020755767822,0.7836563587188721,1.01948082447052,0.013733145780861378,0.37479740381240845,0.4134650230407715,1.0453624725341797,-0.2423214167356491,0.5445269346237183,0.7951256036758423,1.097619891166687,-0.03936382383108139,0.37013524770736694,0.3964533805847168,1.1317442655563354,-0.30936744809150696,0.5260258913040161,0.7692282795906067,1.099703311920166,-0.10676252841949463,0.43681764602661133,0.43176236748695374,1.121476411819458,-0.36854156851768494,0.5842049717903137,0.7604854702949524,1.0514012575149536,-0.022099193185567856,0.4495585858821869,0.4428437650203705,1.0902131795883179,-0.27877089381217957,0.5957969427108765,0.6759331226348877,1.0174371004104614,0.0019051257986575365,0.23343537747859955,0.5095097422599792,1.0133309364318848,0.00007034848385956138,0.23195375502109528,0.6429882645606995,1.5405346155166626,-0.0462169274687767,0.02887827716767788,0.46982860565185547,1.5183643102645874,-0.023701047524809837,0.03333956375718117,0.6296993494033813,2.004143238067627,0.21051892638206482,0.008604041300714016,0.46758657693862915,1.9916820526123047,0.055119723081588745,0.013409076258540154,0.6309324502944946,2.057297706604004,0.2199835330247879,0.009586650878190994,0.4634411931037903,2.0488169193267822,0.05584825947880745,0.015431505627930164,0.6027523279190063,2.1373555660247803,-0.1117655485868454,0.0068135675974190235,0.4901156425476074,2.1252191066741943,-0.34845536947250366,0.011253624223172665
side_stretch,correct,0.5566808581352234,0.3610841929912567,-0.6217254400253296,0.9928828477859497,0.5708256959915161,0.33030807971954346,-0.5853350162506104,0.9894238710403442,0.5806737542152405,0.3310353457927704,-0.5853441953659058,0.9907554388046265,0.5901360511779785,0.33193328976631165,-0.5853439569473267,0.989952802658081,0.5434955358505249,0.3309992253780365,-0.5934543609619141,0.9905023574829102,0.5335337519645691,0.33233922719955444,-0.5934503078460693,0.9917526245117188,0.5260709524154663,0.3342142403125763,-0.5934484004974365,0.9911386966705322,0.5990254282951355,0.353859543800354,-0.3130488097667694,0.9914308786392212,0.5125850439071655,0.35655009746551514,-0.3412664234638214,0.9932573437690735,0.5724237561225891,0.3982413709163666,-0.5179887413978577,0.9963691830635071,0.5351139903068542,0.39650705456733704,-0.5262079834938049,0.9969243407249451,0.6732987761497498,0.55964595079422,-0.12042886018753052,0.9989383220672607,0.43459439277648926,0.5643357634544373,-0.2003169059753418,0.9994803667068481,0.7229336500167847,0.8361504077911377,-0.024405691772699356,0.8946157097816467,0.41755056381225586,0.8292163014411926,-0.14268074929714203,0.9082335233688354,0.730804443359375,1.0346773862838745,-0.2229606807231903,0.46309882402420044,0.41948962211608887,1.0304421186447144,-0.37253808975219727,0.5873375535011292,0.7351651787757874,1.102144718170166,-0.29388388991355896,0.4511762857437134,0.40582579374313354,1.1254509687423706,-0.4424925744533539,0.5680964589118958,0.7146432995796204,1.104931116104126,-0.3715197443962097,0.5167203545570374,0.3998621106147766,1.1127183437347412,-0.5024062395095825,0.6239173412322998,0.6982907056808472,1.0783429145812988,-0.2640448212623596,0.5335590839385986,0.41188544034957886,1.0861128568649292,-0.40549206733703613,0.6390472054481506,0.6334859728813171,1.041117787361145,0.015137529000639915,0.27569282054901123,0.4845159947872162,0.9983577132225037,-0.013687832280993462,0.2619785666465759,0.6120437383651733,1.518563151359558,-0.07845954596996307,0.025832708925008774,0.4494751989841461,1.5074280500411987,-0.036210592836141586,0.027354616671800613,0.6098355650901794,1.9666460752487183,0.17137035727500916,0.006262957118451595,0.4446246027946472,1.962012529373169,0.05338902026414871,0.00963699072599411,0.6108592748641968,2.019549608230591,0.17635515332221985,0.006866758223623037,0.443842351436615,2.019646406173706,0.051297497004270554,0.010990481823682785,0.5851594805717468,2.093989849090576,-0.18039263784885406,0.005154786165803671,0.454996258020401,2.0838513374328613,-0.35477083921432495,0.008759861811995506
side_stretch,correct,0.5230286717414856,0.3799460530281067,-0.6641949415206909,0.995776891708374,0.5356070399284363,0.34822389483451843,-0.6296210885047913,0.9937173128128052,0.5456706285476685,0.348012775182724,-0.6296223998069763,0.9945060610771179,0.5549646019935608,0.34849223494529724,-0.6301119327545166,0.9940316677093506,0.5091436505317688,0.3501415550708771,-0.6364120841026306,0.9943525195121765,0.49998506903648376,0.3508514165878296,-0.6364105939865112,0.9950929880142212,0.4931488633155823,0.35206809639930725,-0.6364174485206604,0.9947253465652466,0.563285231590271,0.3625941276550293,-0.36896273493766785,0.9948990345001221,0.4791087508201599,0.366482138633728,-0.3942885994911194,0.9959695339202881,0.5365034341812134,0.4159243702888489,-0.5631911158561707,0.9978376030921936,0.5032442808151245,0.4162715673446655,-0.5704410672187805,0.9981609582901001,0.6328719854354858,0.5652708411216736,-0.1702098399400711,0.9992249608039856,0.4033740162849426,0.5692512392997742,-0.24134624004364014,0.9994217753410339,0.6731547713279724,0.8297719359397888,-0.07395222783088684,0.921701192855835,0.3865276277065277,0.8289487957954407,-0.1851380467414856,0.920257568359375,0.679548442363739,1.0525025129318237,-0.27667471766471863,0.5950339436531067,0.3722379505634308,1.0379247665405273,-0.3985133469104767,0.6216233968734741,0.6924582719802856,1.1380037069320679,-0.3448275625705719,0.5720244646072388,0.36150890588760376,1.1079659461975098,-0.4690439701080322,0.590661883354187,0.665137767791748,1.1322295665740967,-0.4270210862159729,0.6298145055770874,0.38262316584587097,1.101789951324463,-0.524584949016571,0.649147629737854,0.6605051755905151,1.1157104969024658,-0.3177827298641205,0.6383558511734009,0.37627530097961426,1.0778878927230835,-0.4295637607574463,0.6588581800460815,0.5870685577392578,1.011680245399475,0.0045828926376998425,0.40618687868118286,0.4510958790779114,0.9909459352493286,-0.003065160010010004,0.37742993235588074,0.5707871913909912,1.4419039487838745,-0.11787174642086029,0.051016561686992645,0.4201121926307678,1.4256885051727295,-0.030445020645856857,0.0426543764770031,0.5839260220527649,1.8458783626556396,0.10898969322443008,0.007123937364667654,0.42535725235939026,1.8479251861572266,0.04377084970474243,0.0115086380392313,0.5870481133460999,1.8984028100967407,0.11664824187755585,0.006886678747832775,0.42645543813705444,1.9069653749465942,0.037612009793519974,0.011704456992447376,0.5611096620559692,1.9628939628601074,-0.21605685353279114,0.006600440014153719,0.4361179769039154,1.9602640867233276,-0.3275544047355652,0.01322783250361681
side_stretch,correct,0.5029841661453247,0.3747163414955139,-0.41828227043151855,0.9974836707115173,0.5179962515830994,0.3490915596485138,-0.38745564222335815,0.9962539076805115,0.5263271331787109,0.34923645853996277,-0.3876064717769623,0.9967243671417236,0.5352717638015747,0.3499043583869934,-0.38773104548454285,0.9964431524276733,0.4910404086112976,0.35043105483055115,-0.3912111520767212,0.9966267943382263,0.48236018419265747,0.35135510563850403,-0.3910302519798279,0.9970676302909851,0.47312694787979126,0.3522280156612396,-0.39100539684295654,0.9968438744544983,0.5442191362380981,0.36504945158958435,-0.17574413120746613,0.9969459772109985,0.46260470151901245,0.36548587679862976,-0.1881321668624878,0.9975739121437073,0.519140362739563,0.40603160858154297,-0.33832114934921265,0.9987016916275024,0.48528924584388733,0.4059651792049408,-0.34197762608528137,0.998887300491333,0.6081722974777222,0.5612907409667969,-0.05474366620182991,0.9994190335273743,0.39259862899780273,0.5639560222625732,-0.10637712478637695,0.9994356632232666,0.631851077079773,0.805541455745697,-0.0024427236057817936,0.9341723322868347,0.37076711654663086,0.7977744936943054,-0.09942346811294556,0.9333287477493286,0.6317254304885864,0.9994303584098816,-0.19325126707553864,0.7036699056625366,0.3405549228191376,1.0054237842559814,-0.28574755787849426,0.6935335993766785,0.6394219398498535,1.0616952180862427,-0.25903385877609253,0.6751304268836975,0.329618364572525,1.0847457647323608,-0.3471631705760956,0.656191349029541,0.6229513883590698,1.053192377090454,-0.33131375908851624,0.7218001484870911,0.34764519333839417,1.0829236507415771,-0.3992009460926056,0.7086247205734253,0.6114438772201538,1.0175861120224,-0.23123137652873993,0.7260919809341431,0.3515869975090027,1.0413888692855835,-0.3155672252178192,0.7150840163230896,0.5652530789375305,0.9979416131973267,0.012196045368909836,0.565450131893158,0.4367803931236267,0.9773558974266052,-0.01104498840868473,0.5354308485984802,0.5453271865844727,1.4031821489334106,-0.089748315513134,0.0656900554895401,0.40282192826271057,1.3856173753738403,-0.044567517936229706,0.05278027057647705,0.5537996292114258,1.7877730131149292,0.09605087339878082,0.008133302442729473,0.4066137373447418,1.7851955890655518,0.007940864190459251,0.012999945320189,0.5561139583587646,1.836698055267334,0.10172897577285767,0.007405824959278107,0.4058171808719635,1.8387539386749268,0.0018749209120869637,0.011868521571159363,0.5347887277603149,1.8975297212600708,-0.1882975995540619,0.008858812972903252,0.42291387915611267,1.8924481868743896,-0.3275761008262634,0.01598801463842392
side_stretch,correct,0.5037211179733276,0.38076964020729065,-0.6043640375137329,0.9983059763908386,0.5182660222053528,0.35417792201042175,-0.5830620527267456,0.9974716901779175,0.5271486043930054,0.3548089265823364,-0.5828698873519897,0.997786283493042,0.5365362763404846,0.35557565093040466,-0.5824927091598511,0.9976013898849487,0.48996251821517944,0.3550349473953247,-0.5860008001327515,0.9977166056632996,0.48163312673568726,0.35642173886299133,-0.5861669778823853,0.9980103373527527,0.4724387228488922,0.3576573431491852,-0.58608478307724,0.9978575706481934,0.5447381138801575,0.3704932928085327,-0.3538929522037506,0.9979183077812195,0.4617624878883362,0.3718990683555603,-0.37897753715515137,0.9983202815055847,0.5203319191932678,0.41431379318237305,-0.536544919013977,0.9991080164909363,0.48584824800491333,0.4165434241294861,-0.5379180312156677,0.9992199540138245,0.6113609075546265,0.55878746509552,-0.17933985590934753,0.9993716478347778,0.3938981890678406,0.5672968626022339,-0.21803252398967743,0.9992905855178833,0.6373133659362793,0.7983866930007935,-0.10451222956180573,0.9303106069564819,0.3700728118419647,0.8012694716453552,-0.16716107726097107,0.9357721209526062,0.6300294995307922,0.9878935217857361,-0.28560981154441833,0.715059757232666,0.3405582308769226,1.0037283897399902,-0.3573022186756134,0.6908361911773682,0.6360864043235779,1.045718789100647,-0.3269221782684326,0.6739515662193298,0.3283224105834961,1.0625394582748413,-0.41293421387672424,0.6378586888313293,0.616621732711792,1.0345168113708496,-0.3893156945705414,0.7217445373535156,0.34090277552604675,1.0608246326446533,-0.46268430352211,0.6928975582122803,0.6070502996444702,1.0107920169830322,-0.31285977363586426,0.7221426367759705,0.3484959304332733,1.0369577407836914,-0.38701486587524414,0.6961350440979004,0.5648115277290344,0.995701253414154,-0.005067252553999424,0.6073123812675476,0.4383430480957031,0.9875781536102295,0.006213732995092869,0.5796903371810913,0.5440190434455872,1.3859333992004395,-0.11894174665212631,0.06898323446512222,0.40260738134384155,1.3695318698883057,-0.03786075860261917,0.05538599193096161,0.5580757260322571,1.7579296827316284,0.09727658331394196,0.008802760392427444,0.4090905785560608,1.758765697479248,0.0266159325838089,0.01361666340380907,0.5603955984115601,1.8065755367279053,0.10500861704349518,0.007641107775270939,0.41105300188064575,1.8129457235336304,0.021632451564073563,0.012627576477825642,0.5367316007614136,1.8653244972229004,-0.19279560446739197,0.009048513136804104,0.4197591245174408,1.8609837293624878,-0.3041168451309204,0.016049668192863464
side_stretch,correct,0.5101553201675415,0.38065412640571594,-0.5168867111206055,0.9989234805107117,0.5260242819786072,0.3534170091152191,-0.4817408621311188,0.998378336429596,0.5331355929374695,0.35410866141319275,-0.48178285360336304,0.998569130897522,0.5391658544540405,0.355075478553772,-0.4818982183933258,0.998458743095398,0.4994199872016907,0.3537850081920624,-0.4892515242099762,0.9985353350639343,0.4876728057861328,0.3547211289405823,-0.48953694105148315,0.9987188577651978,0.4786069989204407,0.3554792106151581,-0.48968958854675293,0.9986244440078735,0.5498291850090027,0.37023690342903137,-0.25125330686569214,0.9986044764518738,0.46705079078674316,0.367891401052475,-0.2815325856208801,0.9988777041435242,0.5248783826828003,0.4124436676502228,-0.4311985373497009,0.9994021058082581,0.49126487970352173,0.41480082273483276,-0.44025611877441406,0.9994676113128662,0.6168314218521118,0.5603716373443604,-0.11204538494348526,0.999194860458374,0.39909297227859497,0.5715932846069336,-0.17099323868751526,0.9992009401321411,0.6505056023597717,0.8040770888328552,-0.03762710094451904,0.9022120237350464,0.37567275762557983,0.8086910843849182,-0.12354788929224014,0.9285659790039062,0.6491185426712036,0.998974621295929,-0.21220509707927704,0.6549820899963379,0.3560163378715515,1.0000847578048706,-0.31288594007492065,0.6496819853782654,0.6583936214447021,1.065359115600586,-0.2655937671661377,0.6148200035095215,0.34174588322639465,1.0636005401611328,-0.36996933817863464,0.5916871428489685,0.6401593685150146,1.060158371925354,-0.3317517638206482,0.6691078543663025,0.3452189564704895,1.0521830320358276,-0.4254387319087982,0.6518805623054504,0.6321388483047485,1.022810935974121,-0.24642495810985565,0.6692802309989929,0.3560253977775574,1.0304852724075317,-0.34250086545944214,0.6537948250770569,0.5772183537483215,0.989092230796814,-0.0009835647651925683,0.5758906006813049,0.4481264650821686,0.9917087554931641,0.0019337054109200835,0.5554157495498657,0.5618004202842712,1.376717448234558,-0.08579304814338684,0.061290208250284195,0.4234427809715271,1.367605447769165,-0.04241490364074707,0.047227874398231506,0.5689168572425842,1.7446955442428589,0.139724463224411,0.007927099242806435,0.4249348044395447,1.7453744411468506,0.05189042165875435,0.011859480291604996,0.5713087916374207,1.7926619052886963,0.14830705523490906,0.006909879390150309,0.4246622622013092,1.7992409467697144,0.050445228815078735,0.011391575448215008,0.5478166341781616,1.8518344163894653,-0.14563237130641937,0.008117524906992912,0.4339771866798401,1.8435145616531372,-0.27336424589157104,0.014192570000886917
